tconst,averageRating,numVotes
tt1459295,7.9,1256
tt14592998,5.5,1695
tt1459319,8.9,2954
tt14596212,6.3,6815
tt14596320,5.2,6534
tt14596414,7.9,3264
tt14596486,7.2,1060
tt14596556,9.2,2534
tt14596560,8.0,1070
tt14596562,8.7,1554
tt14596630,8.1,3057
tt14596742,8.8,1017
tt14596744,9.4,1384
tt14596748,8.8,1044
tt14597076,8.3,1060
tt14597122,8.6,1535
tt14597132,9.1,1112
tt14597294,6.5,1027
tt14598598,6.9,3254
tt14598638,4.8,2047
tt14598690,7.8,1008
tt14598754,7.3,8256
tt14599438,8.0,11884
tt14599622,8.6,2019
tt14599888,7.5,1408
tt14599938,6.6,3723
tt1460205,6.5,2039
tt14602326,6.3,8733
tt14603848,6.9,1343
tt14604100,5.2,1728
tt14604856,5.6,2591
tt14604858,6.3,2259
tt14604860,6.5,2170
tt14604862,6.4,2107
tt14604864,5.7,2066
tt14604866,7.0,1985
tt14604868,6.6,2051
tt14604870,5.5,1962
tt14604872,5.1,1935
tt14604874,6.1,1885
tt14604876,6.1,1709
tt14604878,5.9,1601
tt14604880,5.9,1691
tt14604882,4.2,2431
tt14604884,6.2,1794
tt14605396,8.2,1726
tt14605426,6.7,1799
tt14605648,5.2,1340
tt14606120,6.6,1338
tt1460643,3.0,1078
tt14606600,6.1,1231
tt14607180,7.9,1641
tt14607182,8.1,1685
tt14607186,7.9,1622
tt14607188,9.4,2852
tt14607192,8.1,1628
tt14607194,9.7,4097
tt14607196,8.8,1884
tt14607200,9.1,2687
tt1460738,6.8,1705
tt1460743,6.8,9321
tt1460746,6.9,2056
tt14608922,6.3,3032
tt14609428,8.0,7295
tt1461238,7.9,1529
tt1461249,5.2,1213
tt1461307,4.8,1290
tt14613082,7.5,1309
tt14613096,7.7,1695
tt1461312,7.2,9994
tt1461321,7.6,2449
tt1461418,7.5,8173
tt14614892,7.1,17360
tt1461557,7.5,2375
tt1461558,7.9,2352
tt1461559,8.2,2384
tt1461703,7.8,1144
tt14617098,6.9,1066
tt14617254,4.2,1725
tt14617256,8.5,4636
tt14618036,8.0,2564
tt14618204,7.7,1541
tt1461906,8.7,5803
tt1462014,7.4,1933
tt14620236,6.0,1184
tt1462041,6.0,70474
tt1462050,4.8,1419
tt1462054,6.2,5483
tt1462059,7.1,94992
tt1462220,9.6,10921
tt14622682,5.6,1104
tt14622802,5.5,1474
tt14623762,4.1,2059
tt1462411,5.7,2163
tt14625190,6.8,1359
tt14625872,7.2,3874
tt14626352,7.7,11423
tt1462667,6.8,15213
tt1462757,4.9,2425
tt1462758,7.0,173192
tt1462759,5.6,6601
tt1462764,6.5,220629
tt1462766,8.1,3394
tt1462769,6.6,49568
tt14628220,6.4,1906
tt1462900,6.6,37805
tt1462901,5.6,7330
tt14632158,6.7,1648
tt14633464,5.8,4877
tt1463534,7.9,1255
tt14635982,6.6,2313
tt14636170,6.4,1381
tt14636186,7.9,2602
tt14636190,6.2,1671
tt14636214,5.6,4072
tt14637290,4.7,6355
tt14637386,5.3,1988
tt14637756,6.8,2714
tt1463803,7.9,1146
tt1463804,8.5,1182
tt1463805,7.9,1127
tt1463806,7.6,1153
tt1463807,8.7,1227
tt1463808,7.7,1128
tt1463809,9.0,1396
tt1463810,8.0,1142
tt1463811,8.8,1291
tt1463812,8.4,1179
tt1463813,9.0,1829
tt1463814,8.0,1133
tt1463815,8.1,1117
tt1463816,8.3,1121
tt1463817,8.8,1259
tt1463818,8.6,1222
tt1463819,8.2,1146
tt14638208,7.1,1247
tt14640070,9.4,1261
tt14640242,6.2,5155
tt14640862,8.5,1061
tt1464088,8.6,5448
tt1464089,8.5,5567
tt14641098,7.6,3313
tt14641542,7.7,17930
tt14641648,7.5,5417
tt14641736,8.6,6247
tt1464174,4.5,30487
tt14641788,6.8,110791
tt1464191,6.2,3372
tt14642342,7.6,2528
tt14642626,6.0,22999
tt1464335,6.3,283439
tt1464469,8.9,4245
tt14644726,7.1,1045
tt1464482,8.6,2041
tt1464522,7.7,1167
tt1464535,5.1,4810
tt1464539,4.8,3572
tt1464540,6.1,250065
tt1464580,6.4,45163
tt1464606,5.2,1071
tt14647404,6.0,7606
tt1464763,5.5,39000
tt14647760,8.0,2327
tt14647832,8.2,2257
tt14647878,8.4,2216
tt14647898,8.5,2187
tt14647926,8.7,2277
tt14647952,8.4,2301
tt14650054,6.4,10018
tt14650074,8.8,123938
tt14650250,7.6,2018
tt14650904,8.6,1851
tt1465296,8.0,1054
tt1465297,8.1,1173
tt14654240,8.0,3188
tt1465478,4.9,2769
tt1465485,2.7,1291
tt1465487,6.7,28094
tt1465505,6.3,6277
tt1465518,6.1,1225
tt1465519,4.5,1757
tt1465522,7.5,201828
tt1465533,5.9,11103
tt14656632,3.7,4735
tt14657442,7.8,1196
tt14657444,8.5,1247
tt1465794,7.7,1083
tt1465795,7.9,1384
tt14659486,9.4,87370
tt14659496,8.7,64383
tt1466054,7.2,2548
tt1466072,7.1,1266
tt1466074,8.3,45199
tt14661252,4.5,1095
tt14661396,7.6,69799
tt14661428,7.5,1856
tt14663898,8.2,2556
tt14664414,8.2,47852
tt14666592,7.5,3182
tt14668192,7.4,2624
tt14668224,3.0,2238
tt14668630,6.1,17029
tt14668656,7.1,2772
tt14668658,7.2,2773
tt14668660,7.3,2683
tt14668686,9.4,1747
tt14669194,8.1,1140
tt14669850,7.0,1709
tt14670094,5.1,1933
tt14670198,6.8,1892
tt14670276,7.6,1961
tt1467058,3.8,31207
tt1467061,6.3,1085
tt1467088,5.1,2259
tt14671216,9.1,1222
tt14671290,8.6,1515
tt14671294,9.0,1523
tt14671296,8.1,1269
tt14671300,8.9,1605
tt14671302,9.3,1357
tt14671528,7.4,1315
tt14671530,7.4,1059
tt14671548,8.3,1075
tt14671550,8.8,1069
tt14671558,8.4,1085
tt14671564,9.2,1180
tt14671568,8.4,1075
tt14671574,9.6,1511
tt14671580,8.7,1072
tt14671584,8.9,1093
tt14671586,9.1,1056
tt14671590,9.3,1178
tt14671594,9.7,1745
tt14671640,7.3,6576
tt14671678,7.5,14345
tt14671790,6.2,2163
tt1467273,7.0,5554
tt14672882,4.6,1375
tt1467304,4.4,93083
tt1467306,6.6,1842
tt14673560,6.3,4377
tt1467388,6.5,3897
tt1467391,4.3,3412
tt14674086,8.3,23376
tt1467481,7.5,6298
tt1467502,7.7,1247
tt14675560,6.8,3152
tt14675860,7.3,8531
tt14676004,7.2,2228
tt1467629,7.7,5413
tt1467630,8.8,6718
tt1467631,8.3,5548
tt1467632,8.9,7095
tt1467633,8.1,7064
tt1467634,8.6,6320
tt1467635,8.3,13269
tt1467640,7.9,5563
tt1467641,7.9,5462
tt1467642,8.4,5746
tt1467643,7.7,5507
tt1467644,9.2,8995
tt14676562,6.5,1393
tt1467703,7.8,3450
tt14677076,7.5,1698
tt14677082,7.8,1805
tt14677086,7.0,1606
tt14677088,6.4,1530
tt14677092,6.6,1312
tt14677094,6.7,1337
tt14677096,6.3,1228
tt14677100,6.3,1205
tt14677104,7.0,1308
tt14677106,6.8,1259
tt14677108,7.1,1244
tt14677114,6.1,1224
tt14677136,8.0,2501
tt14677850,7.9,1097
tt1467798,8.7,6765
tt1467887,8.1,1932
tt14680834,6.6,1138
tt14681390,7.7,1951
tt14681596,7.2,15042
tt14681732,6.8,6390
tt14681924,7.6,8175
tt14682800,6.3,4216
tt14682936,7.0,2335
tt1468313,4.7,1077
tt1468321,6.8,1366
tt1468381,5.8,1488
tt1468387,6.3,3262
tt1468453,6.6,5321
tt1468598,7.7,2952
tt14686544,4.5,5397
tt1468700,6.5,2029
tt1468703,2.9,1383
tt14687200,8.5,3568
tt14687418,4.6,4912
tt14687506,7.1,5625
tt1468760,6.0,1179
tt1468773,8.1,1589
tt1468806,7.7,1124
tt1468807,8.1,1082
tt1468829,4.9,2966
tt1468843,6.3,3158
tt14688458,8.1,186787
tt1468846,5.3,26856
tt14689620,6.4,9564
tt14690344,6.7,2210
tt14690552,6.7,1929
tt14690632,9.0,5037
tt14690636,9.2,4913
tt14690638,9.2,4837
tt1469086,8.6,1009
tt1469089,8.9,1324
tt1469091,8.7,1031
tt14691096,9.1,4798
tt14691116,9.1,4787
tt14691124,9.6,4898
tt14691138,9.5,4809
tt14691142,9.2,4782
tt14691148,9.5,4938
tt14691382,6.8,1684
tt14691616,7.4,3511
tt1469304,5.5,211905
tt14693272,8.1,8979
tt14695276,6.4,1211
tt14696284,6.4,3185
tt14697046,8.8,2037
tt14697788,8.8,1316
tt14697846,9.5,1930
tt14698366,8.7,1873
tt1469899,7.7,2371
tt1469916,9.2,1475
tt1470018,7.7,2031
tt1470022,4.6,1050
tt1470023,5.6,48835
tt1470024,6.9,5100
tt14700948,5.9,4643
tt14701092,7.9,1623
tt1470171,5.1,6725
tt14702260,8.0,1453
tt14703238,8.5,1067
tt14707514,9.7,1368
tt1470827,6.3,99969
tt1470837,5.7,3906
tt14708510,7.0,2658
tt1470860,7.2,1282
tt14708632,7.8,1209
tt14708636,7.7,1048
tt14708638,8.1,1163
tt14708646,8.2,1139
tt14708648,8.4,1138
tt14708658,8.6,1145
tt14708972,8.2,2478
tt14709662,9.0,1345
tt14709666,9.0,1556
tt14709674,9.6,2278
tt14709680,9.1,1475
tt1471156,3.5,1014
tt14712830,6.7,1193
tt14712832,6.6,1219
tt14712834,7.1,1180
tt14712836,6.9,1093
tt14712838,6.9,1063
tt14712840,7.0,1079
tt14712842,7.0,1029
tt14712844,7.1,1055
tt14712848,7.5,1257
tt1471346,6.6,1058
tt1471460,8.0,1675
tt14714980,5.2,14938
tt1471513,8.0,1218
tt14715170,5.3,32215
tt14715678,7.7,1329
tt14715848,6.7,1558
tt14716932,6.0,1070
tt14718268,6.9,1383
tt14719276,3.2,3448
tt14719590,7.1,1421
tt14719838,7.6,2062
tt1472059,5.8,3394
tt14721554,7.7,1508
tt14721926,7.7,1146
tt1472195,4.6,1957
tt14721968,7.3,1096
tt14721970,7.7,1126
tt14721972,7.5,1068
tt14721984,7.4,1139
tt14721986,7.3,1061
tt14721990,7.8,1105
tt14722598,4.7,1170
tt14723224,1.5,40835
tt1472584,4.6,21158
tt14726510,4.8,2066
tt1472778,8.4,2761
tt14728056,7.2,4721
tt14728854,5.9,1544
tt1472899,9.0,4011
tt1472900,7.9,4065
tt1472901,8.0,3814
tt1472902,8.3,3796
tt14729020,5.6,5842
tt1472903,8.5,3717
tt1472904,8.2,3445
tt1472905,8.3,3441
tt1472906,8.7,3766
tt14729094,7.3,1497
tt14729096,8.4,2207
tt14729102,8.6,2018
tt14729116,9.0,2027
tt14729118,7.8,2384
tt14729124,8.9,2019
tt14729144,9.2,2158
tt14729270,5.8,4211
tt1473063,7.0,4341
tt1473074,6.1,3884
tt14730768,8.0,2198
tt1473105,6.9,1118
tt14731142,5.6,8431
tt14731254,7.6,15724
tt1473149,6.7,1550
tt14731794,7.1,1255
tt14732574,9.1,1877
tt1473345,5.2,1471
tt14733466,6.9,4464
tt1473352,5.8,1006
tt1473357,5.9,2694
tt1473397,5.3,3753
tt14734228,7.2,3074
tt14734384,7.2,1446
tt14734548,9.2,5159
tt14734578,6.7,1168
tt14734682,8.2,1606
tt14734742,4.8,2968
tt14734976,4.9,3933
tt14735160,5.5,1233
tt14735290,8.2,3267
tt14735382,6.2,1376
tt14736734,5.2,1057
tt14737652,9.2,1375
tt1473801,2.9,2908
tt1473832,6.4,88292
tt14741398,8.4,1157
tt14742424,8.7,1407
tt1474276,7.4,32935
tt1474306,7.8,1770
tt1474307,8.1,1511
tt1474311,7.5,4293
tt1474684,8.4,159441
tt14746934,7.6,1433
tt14747446,7.6,3104
tt14747506,7.4,2953
tt14747510,7.5,2736
tt14747514,7.8,2690
tt14747518,7.9,2715
tt14747522,8.1,2875
tt14747524,8.2,3127
tt14748152,6.3,1220
tt1474889,5.1,1786
tt14753612,7.7,17643
tt14753620,8.1,3471
tt1475400,5.8,1958
tt14755038,7.1,4055
tt1475582,9.0,1050132
tt1475714,7.9,1273
tt1475715,7.9,1156
tt14757296,6.2,1470
tt1475782,7.5,1238
tt14757858,8.1,2146
tt14757872,6.5,9241
tt14758188,7.7,1953
tt1475886,8.3,3345
tt14759066,7.5,1583
tt14759072,7.5,1541
tt1475914,8.1,1256
tt14759406,7.1,4512
tt14759574,7.3,14182
tt14760344,7.1,3848
tt14760346,6.3,3159
tt14761860,6.5,8916
tt1476425,7.1,17644
tt14764464,5.7,16026
tt1476479,7.7,1577
tt14766956,6.5,3416
tt1476750,8.1,6063
tt1476894,6.8,1070
tt1477014,4.6,2860
tt14770620,5.5,3124
tt1477076,5.5,114768
tt1477109,6.0,6591
tt1477131,8.3,1295
tt1477171,6.7,1075
tt1477185,3.5,1139
tt14772014,5.1,1750
tt14772170,6.9,4710
tt1477274,8.0,2470
tt14773078,7.9,1329
tt14773478,6.1,2278
tt14773642,5.1,1561
tt14773750,3.3,1332
tt14773810,4.7,1894
tt14773812,5.0,1167
tt14773816,4.5,1063
tt14773820,4.7,1067
tt14773822,3.6,1627
tt14773826,3.9,1568
tt14774434,6.9,1459
tt1477463,7.9,1165
tt14775666,6.6,1924
tt14775748,7.1,1601
tt14775784,7.5,8244
tt1477675,4.4,4457
tt14776918,7.0,1579
tt1477715,7.2,42575
tt1477737,8.2,2356
tt1477834,6.8,538713
tt1477835,5.3,1747
tt1477837,6.3,40461
tt1477855,5.9,12537
tt14778578,7.9,4077
tt14778798,9.5,6701
tt14779470,6.7,1119
tt14779804,7.2,1907
tt1478012,7.8,2390
tt14780126,7.0,2380
tt1478013,8.6,2548
tt14780214,6.4,1448
tt1478022,7.1,4943
tt1478044,8.1,1127
tt14780740,8.4,2034
tt14781024,7.1,9049
tt14781026,4.1,1091
tt14781036,5.5,21624
tt1478106,8.5,4379
tt1478107,7.8,3562
tt14781176,5.3,4984
tt14781286,7.8,5516
tt1478291,3.9,1424
tt1478325,3.1,2784
tt1478338,6.8,317265
tt1478620,9.2,5804
tt14786744,7.7,2484
tt14787492,7.4,1256
tt1478775,7.9,2837
tt14787874,6.4,1182
tt1478800,3.8,1359
tt1478839,7.6,42283
tt1478841,7.6,1273
tt1478964,6.7,113829
tt14791302,8.4,1391
tt14791306,8.1,1126
tt14791308,8.4,1036
tt14791322,7.7,1027
tt1479269,5.5,2195
tt14792896,6.5,6539
tt14793314,9.5,5584
tt1479388,6.7,2231
tt1479534,5.0,1556
tt14795406,6.6,1489
tt14795412,6.7,1408
tt14795422,6.9,1521
tt1479668,6.8,1540
tt14797632,7.4,3103
tt1479847,2.2,3075
tt14799482,7.2,10439
tt14799576,4.8,1859
tt1479962,9.4,33744
tt1480055,8.9,61252
tt1480092,7.9,1134
tt1480119,8.3,1443
tt1480284,7.8,1091
tt1480285,4.5,4635
tt1480295,5.4,39597
tt14803126,8.4,1957
tt14803538,6.6,3181
tt1480354,8.1,5442
tt14803838,8.4,1105
tt14804030,7.4,2640
tt14804032,7.6,2421
tt14804034,7.5,2318
tt14804036,8.0,2372
tt14804042,7.6,2239
tt14804044,8.1,2360
tt14804046,8.1,2346
tt14804048,7.2,2496
tt14804382,7.7,1075
tt14804386,8.1,1024
tt1480479,7.9,1313
tt14805128,6.2,1578
tt1480515,8.4,1143
tt1480516,7.7,1075
tt1480649,5.3,1424
tt1480656,5.1,51343
tt1480658,5.7,1559
tt1480660,6.5,6205
tt1480669,7.6,1850
tt1480684,8.2,53453
tt14807000,5.0,1053
tt14807348,6.4,6708
tt1480925,8.0,7300
tt14809392,7.1,1644
tt1480945,7.3,1377
tt14810626,6.7,2408
tt14810646,7.5,1720
tt14810692,7.0,7990
tt14811968,6.7,1040
tt14812496,6.7,2752
tt14812782,7.2,7608
tt14812990,8.1,1274
tt14813150,4.7,3508
tt14813182,5.7,1211
tt14813212,4.5,12371
tt1481363,7.0,4769
tt14813966,5.7,5311
tt14813972,8.7,2157
tt14814006,6.7,2936
tt14814040,6.1,20287
tt14814406,8.0,1914
tt14814410,8.0,1843
tt14814416,8.0,1864
tt14814420,8.0,1805
tt14814422,8.2,1965
tt14814426,7.5,1842
tt14814428,8.1,1718
tt1481505,7.7,1691
tt1481572,6.7,30808
tt14815774,6.8,3725
tt14817272,5.7,33535
tt14817834,3.9,1395
tt14817952,4.7,3924
tt14818472,8.6,6198
tt14819828,8.1,34190
tt14820482,8.3,8007
tt14820500,7.3,1559
tt14821150,7.4,10334
tt14821170,6.9,1239
tt1482353,8.6,2076
tt1482393,4.3,4829
tt1482459,6.4,137380
tt14824590,5.4,17121
tt14824600,6.3,32160
tt14824792,7.9,35327
tt14825858,5.3,1773
tt14825950,7.0,2082
tt14825954,6.5,1273
tt14825972,6.7,1012
tt14826022,5.5,65639
tt14827150,4.7,2411
tt14827638,5.1,10000
tt14829590,7.0,8881
tt1482967,6.3,3469
tt1482989,6.4,1998
tt1483004,6.7,1127
tt1483013,7.0,571982
tt14830148,7.5,1727
tt1483020,6.6,1118
tt1483025,6.7,14101
tt14830582,4.4,1203
tt14830850,7.9,1198
tt14831708,6.8,2166
tt14832030,5.3,2056
tt14832038,5.3,1778
tt14832044,5.3,1677
tt14832048,5.0,1662
tt14832052,4.7,1611
tt14832056,5.0,1586
tt14832058,4.5,1857
tt14832124,7.2,4162
tt14832996,7.4,12032
tt1483324,6.5,9428
tt14833464,5.7,12191
tt1483352,7.8,1283
tt14833612,7.5,21629
tt14833702,6.4,1230
tt14834542,7.1,2205
tt1483753,6.9,5087
tt14837532,7.9,1875
tt1483756,5.3,2888
tt14837566,7.0,3918
tt14837960,5.5,1189
tt1483797,7.5,18984
tt1483803,8.0,7404
tt1483817,7.4,1031
tt1483820,5.6,3963
tt1483821,3.8,2015
tt1483831,6.9,12171
tt14838682,7.8,1468
tt1484114,7.5,1724
tt1484138,9.5,5433
tt1484249,8.3,2662
tt1484250,9.2,3607
tt1484251,8.9,3087
tt1484325,8.1,1983
tt1484326,7.9,1537
tt1484327,8.1,1518
tt1484328,8.1,1673
tt1484329,8.0,1703
tt1484330,7.8,1680
tt1484331,8.0,1685
tt1484332,8.1,1642
tt1484333,8.1,1628
tt1484334,8.1,1619
tt1484335,8.2,1650
tt1484336,8.6,1728
tt1484410,8.3,1967
tt1484411,8.8,2081
tt1484414,9.7,5633
tt1484415,8.1,2849
tt1484416,8.0,2670
tt1484417,8.0,2692
tt1484435,9.1,3650
tt1484444,6.7,1043
tt14844718,8.5,6535
tt1484521,4.0,1120
tt1484522,7.1,1285
tt1484584,7.2,1240
tt14845950,3.3,1181
tt14846026,6.9,96796
tt1484662,7.9,2640
tt1484663,8.1,2603
tt14846850,7.9,1734
tt14847422,8.7,1720
tt14849038,3.7,2973
tt14849194,7.9,200744
tt1484922,6.4,4958
tt14849626,4.8,1338
tt14849728,9.6,3503
tt14850172,3.7,1030
tt14850544,6.2,2296
tt1485071,7.4,1729
tt14851194,4.5,1460
tt14851344,8.5,1035
tt1485258,8.3,1642
tt14852624,5.6,10100
tt14852808,6.5,87970
tt14852960,6.2,2083
tt14855468,6.8,17066
tt1485650,7.5,3143
tt1485698,7.3,5396
tt14856980,5.6,56564
tt14856998,5.9,2736
tt1485749,7.1,4505
tt14857528,5.0,19538
tt1485761,5.9,1001
tt1485762,6.0,1038
tt1485763,7.4,7876
tt14857730,5.3,5592
tt1485796,7.5,331562
tt14858054,5.5,3685
tt14858146,3.5,1047
tt14858658,6.5,109765
tt14859224,7.4,3055
tt14859416,7.5,13693
tt14860210,5.9,1621
tt1486056,7.8,1123
tt1486158,8.3,1545
tt1486185,5.4,117834
tt1486190,6.2,23103
tt1486192,6.4,89433
tt1486193,5.6,14516
tt1486217,8.6,171802
tt1486301,7.4,1198
tt1486497,7.8,4548
tt14865290,6.8,2165
tt14865296,6.6,1452
tt14865346,6.4,1437
tt14865350,6.8,1539
tt14865354,6.8,1726
tt14865406,3.9,15866
tt14866108,6.7,2433
tt1486616,6.7,3863
tt14866442,6.6,1459
tt14866598,7.7,1189
tt1486670,4.6,4280
tt14866710,4.8,2667
tt14867006,5.5,15376
tt14867276,8.7,8372
tt1486834,6.8,83316
tt1486843,7.4,1099
tt14868650,8.6,6180
tt14868676,2.9,1219
tt14870640,4.0,1076
tt14870662,8.4,1957
tt1487118,6.3,27518
tt14871498,8.5,1125
tt14872196,6.3,1091
tt14872218,7.8,1949
tt14872220,7.5,2025
tt14872224,8.1,1930
tt14872226,7.8,1908
tt14872252,7.7,1861
tt14872256,7.7,1826
tt14872260,8.0,1799
tt14872262,8.7,1984
tt14872264,8.3,1819
tt14872312,8.8,1002
tt1487275,8.0,2531
tt14872986,8.1,2572
tt14873054,5.1,3504
tt1487354,8.2,1619
tt14873658,7.3,2126
tt14873812,8.9,2407
tt14873818,8.9,1779
tt14873820,9.3,1688
tt14874302,5.6,1677
tt1487438,8.3,2381
tt14875116,7.0,7354
tt14875820,2.4,1999
tt1487706,8.3,4779
tt1487740,7.9,5540
tt1487741,7.8,5496
tt1487742,9.2,9312
tt1487818,8.2,2040
tt14878948,1.2,20707
tt14879018,7.3,18058
tt1487931,5.6,6721
tt14879984,9.0,4115
tt14880258,4.9,1956
tt14880464,7.5,1223
tt14880612,6.9,1680
tt1488163,4.9,5813
tt1488164,5.3,1055
tt14881664,6.8,1214
tt14881696,6.7,2414
tt1488181,5.7,7874
tt1488231,7.7,1270
tt14883094,8.7,1870
tt14883116,8.1,1695
tt14883188,7.0,1821
tt14883242,7.1,1643
tt14883248,7.8,1525
tt14883252,8.0,1694
tt14883254,8.8,2335
tt14883966,7.5,1197
tt14883972,5.5,1238
tt14883978,7.3,1237
tt14883984,8.3,1579
tt14883986,8.6,1717
tt14884114,6.9,1551
tt14884116,7.0,1503
tt1488555,6.3,201356
tt1488580,7.5,1401
tt1488584,6.0,1639
tt1488589,7.6,120944
tt1488591,6.7,1667
tt1488594,6.5,1957
tt1488598,4.1,2888
tt1488606,6.5,154556
tt14887058,8.3,1842
tt14887068,8.5,9346
tt14888860,8.5,4021
tt14888874,8.7,17403
tt14889190,8.7,14767
tt14889192,7.8,13574
tt1488983,7.9,5308
tt1488984,9.1,6564
tt1489097,8.7,2508
tt1489167,6.4,4347
tt14892216,6.7,1243
tt1489248,5.5,1430
tt1489263,6.5,1575
tt14893376,5.3,1678
tt1489428,8.6,125565
tt1489432,3.7,1012
tt14894850,8.6,1560
tt14895206,5.4,7246
tt14895216,6.0,3009
tt14895716,5.8,6057
tt14898020,5.8,15545
tt14898744,7.4,1732
tt14898794,5.7,4432
tt1489887,7.1,136875
tt1489889,6.3,227031
tt1489946,3.3,1792
tt14899624,7.2,21795
tt1490017,7.7,402975
tt14900738,5.7,14068
tt1490096,7.8,1181
tt14901058,6.5,8757
tt14902026,6.6,1120
tt1490293,7.6,3160
tt1490353,8.4,1183
tt1490354,8.1,1055
tt14903834,6.5,7228
tt14903892,6.3,2951
tt14904622,6.1,1261
tt1490497,8.9,2488
tt14905054,6.0,1001
tt14905232,7.4,1292
tt1490530,7.2,3042
tt14905554,4.6,1614
tt14905650,5.8,7352
tt1490602,6.6,1440
tt14906022,8.0,1380
tt14906040,8.0,1857
tt1490759,5.5,1436
tt1490785,5.8,8583
tt1490874,8.0,3287
tt14909314,6.2,1789
tt14909772,7.9,2172
tt1491044,6.8,82036
tt14911244,7.3,1927
tt1491139,8.2,1520
tt14912342,8.0,1557
tt1491272,8.4,4151
tt1491299,3.2,3587
tt14913250,6.4,2292
tt14913282,6.8,3733
tt1491375,8.0,1218
tt1491376,7.9,1137
tt14914430,5.5,34990
tt14914464,6.4,1748
tt14914988,6.6,31203
tt14915198,6.8,8262
tt14915608,5.5,2355
tt1491603,3.6,1692
tt14916746,4.7,1360
tt14917786,7.3,2213
tt1491878,8.2,2303
tt14920160,7.9,15065
tt1492030,7.6,25217
tt1492032,8.1,4557
tt14920328,9.0,6345
tt1492088,7.2,18646
tt1492090,2.9,2382
tt1492122,8.0,1200
tt1492123,8.1,1112
tt1492124,8.6,1344
tt14921570,4.6,1399
tt1492179,8.1,34582
tt14922186,7.5,1688
tt14922300,5.1,1854
tt14922556,8.4,4108
tt14923008,5.0,6940
tt14923112,8.5,8880
tt14923244,6.2,10992
tt14923260,5.5,7822
tt14923652,8.5,5124
tt14924628,7.1,1105
tt14926914,3.1,1783
tt1492705,5.2,1908
tt14927356,7.5,5726
tt14927880,6.4,1531
tt1492820,6.3,2056
tt1492842,5.2,1081
tt1492923,7.0,2303
tt1492959,6.5,1818
tt1492966,8.5,84213
tt1493026,8.2,3738
tt1493068,7.3,1011
tt14931294,5.7,1424
tt14931456,8.8,1645
tt1493157,4.0,2639
tt14931900,6.9,1453
tt1493239,8.3,11541
tt14932528,8.7,6308
tt14932820,6.2,1187
tt14932842,8.1,1395
tt1493474,8.1,1380
tt14935038,4.9,1344
tt14935892,6.3,2434
tt14935948,9.1,3904
tt14935960,6.8,2350
tt14935966,6.3,3554
tt14936146,8.0,2712
tt1493813,6.6,2937
tt1493815,5.0,1141
tt1493828,4.7,1156
tt1493842,5.4,13665
tt14938484,7.2,1558
tt14938494,6.8,1379
tt14938512,7.4,1305
tt1493886,6.2,2046
tt1493923,7.8,5024
tt1493941,6.5,1149
tt1493943,8.4,3501
tt1493984,8.2,1617
tt1494006,7.9,1281
tt14940354,8.7,3541
tt14940362,8.3,3053
tt14941222,6.3,1246
tt14941394,9.1,4217
tt14941698,6.0,2359
tt1494191,8.6,9961
tt1494210,8.1,4492
tt14946404,8.6,1488
tt14946978,5.9,2689
tt1494772,7.2,30060
tt1494829,7.3,1504
tt14948376,8.1,1119
tt14948378,8.0,1087
tt14948386,7.8,1068
tt14948392,9.0,1438
tt14948394,8.3,1178
tt14948396,8.3,1156
tt14948398,9.1,1498
tt14948402,9.0,1322
tt14948404,9.0,1397
tt14948410,8.6,1153
tt14948416,9.3,1838
tt14948432,6.3,141643
tt1494933,6.4,1248
tt1494949,7.6,2330
tt14949828,8.0,4944
tt14950036,8.2,2567
tt14950412,4.3,2054
tt14951396,7.2,1008
tt1495163,3.1,1838
tt1495238,7.7,4385
tt14954254,8.1,4775
tt14954256,7.8,4588
tt14954258,7.6,4621
tt14954260,8.0,4561
tt14954264,7.7,5694
tt14954352,7.6,3835
tt14954356,7.9,3701
tt14954378,8.2,3648
tt14954498,6.0,16988
tt14954534,6.5,4337
tt14954666,4.4,114505
tt14956090,5.9,1006
tt1495708,7.3,32538
tt14957270,6.1,4454
tt1495761,7.4,3084
tt1495823,7.2,1428
tt1495848,8.4,2178
tt1495950,7.8,2454
tt14959710,6.4,2253
tt14960032,8.8,11916
tt1496005,6.5,4773
tt14960108,7.6,1271
tt14960114,8.3,1074
tt14960116,8.0,1109
tt1496025,6.3,164734
tt14960612,6.1,5029
tt14960854,5.3,3652
tt14961016,8.2,110700
tt14961048,7.1,16765
tt14961770,6.4,2729
tt1496198,8.1,2965
tt14962342,7.0,3520
tt14963742,4.6,1255
tt1496375,8.1,1634
tt1496380,7.9,2701
tt1496422,5.7,41025
tt14965934,6.8,1635
tt14966062,8.8,6175
tt14966898,7.0,127157
tt1496729,8.4,5751
tt14967472,7.1,4861
tt14967618,4.5,5876
tt14968268,6.8,1399
tt1496832,6.6,3754
tt14968630,8.0,7340
tt14968636,8.4,8081
tt14968638,8.6,9910
tt14968642,8.9,8932
tt14968644,8.6,7340
tt14968648,7.7,6952
tt14968652,6.9,16070
tt14968654,9.0,9460
tt14968656,8.5,8713
tt14968660,8.2,6809
tt14968664,8.8,7899
tt1496872,7.1,2041
tt1496884,4.2,1116
tt1496910,7.7,1232
tt14971020,7.6,1260
tt14972646,6.6,1113
tt14972766,5.3,2300
tt14973630,2.7,1138
tt1497465,7.3,2312
tt14975486,9.2,2906
tt1497563,6.5,3854
tt1497609,7.2,3981
