tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0418689,movie,Flags of Our Fathers,Flags of Our Fathers,0.0,2006.0,,135.0,"Action,Adventure,Drama",7.1,132183
tt0418753,movie,Inside Deep Throat,Inside Deep Throat,0.0,2005.0,,89.0,"Biography,Documentary,History",6.7,7141
tt0418758,movie,Jacquou le croquant,Jacquou le croquant,0.0,2007.0,,140.0,"Adventure,Drama",6.4,1925
tt0418763,movie,Jarhead,Jarhead,0.0,2005.0,,125.0,"Biography,Drama,War",7.0,216091
tt0418773,movie,Junebug,Junebug,0.0,2005.0,,106.0,"Comedy,Drama",6.9,23768
tt0418778,movie,Infection,Kansen,0.0,2004.0,,98.0,"Drama,Horror,Sci-Fi",6.0,5879
tt0418819,movie,Land of the Dead,Land of the Dead,0.0,2005.0,,93.0,"Horror,Sci-Fi,Thriller",6.2,103212
tt0418832,movie,Lie with Me,Lie with Me,0.0,2005.0,,93.0,"Drama,Romance",5.2,17729
tt0418879,movie,Memory,Memory,0.0,2006.0,,98.0,"Drama,Horror,Mystery",5.2,2041
tt0418880,movie,Mere Jeevan Saathi,Mere Jeevan Saathi,0.0,2006.0,,129.0,"Drama,Music,Romance",3.4,1071
tt0418887,movie,We Are Not Angels 2,Mi nismo andjeli 2,0.0,2005.0,,89.0,Comedy,6.2,5365
tt0418986,movie,Okal,Okal,0.0,2004.0,,118.0,"Comedy,Romance",5.4,1180
tt0419058,movie,Phir Hera Pheri,Phir Hera Pheri,0.0,2006.0,,153.0,"Comedy,Crime",7.4,30318
tt0419073,movie,Princess,Princess,0.0,2006.0,,82.0,"Action,Animation,Drama",6.7,2878
tt0419086,movie,Al-raghba,Al-raghba,0.0,2002.0,,,"Drama,Romance",3.3,1519
tt0419135,movie,"Love, So Divine",Shinbu sueob,0.0,2004.0,,110.0,"Comedy,Romance",6.3,1086
tt0419146,movie,A Soap,En soap,0.0,2006.0,,104.0,"Comedy,Drama",6.4,2037
tt0419160,movie,Spirit Trap,Spirit Trap,0.0,2005.0,,91.0,"Horror,Thriller",4.4,1645
tt0419198,movie,The Tiger and the Snow,La tigre e la neve,0.0,2005.0,,110.0,"Comedy,Drama,Romance",7.0,14634
tt0419256,movie,Wah-Wah,Wah-Wah,0.0,2005.0,,120.0,"Comedy,Drama",6.7,3390
tt0419279,movie,Yesterday,Yesterday,0.0,2004.0,,90.0,Drama,7.5,2545
tt0419280,movie,Premonition,Yogen,0.0,2004.0,,95.0,Horror,6.2,4713
tt0419294,movie,The Three Burials of Melquiades Estrada,The Three Burials of Melquiades Estrada,0.0,2005.0,,121.0,"Adventure,Crime,Drama",7.3,42633
tt0419416,movie,Abo Ali,Abo Ali,0.0,2005.0,,120.0,"Comedy,Romance",6.6,2751
tt0419420,movie,Adam & Paul,Adam & Paul,0.0,2004.0,,83.0,"Comedy,Drama",7.1,3378
tt0419422,movie,The Best of Times,Ahla el-Awqat,0.0,2004.0,,113.0,Drama,6.8,1558
tt0419434,movie,American Hardcore,American Hardcore,0.0,2006.0,,100.0,"Documentary,History,Music",7.3,3676
tt0419449,movie,Antares,Antares,0.0,2004.0,,105.0,"Drama,Romance",6.1,3778
tt0419468,movie,Baabul,Baabul,0.0,2006.0,,169.0,"Drama,Family,Romance",5.4,3744
tt0419473,movie,I Love Cinema,Baheb el cima,0.0,2004.0,,125.0,"Comedy,Drama",6.6,1537
tt0419482,movie,The Student Cop,El-Basha Tilmeez,0.0,2004.0,,110.0,"Action,Comedy,Romance",6.4,2800
tt0419491,movie,Believe in Me,Believe in Me,0.0,2006.0,,131.0,"Drama,Sport",7.0,1137
tt0419515,movie,Blood and Bones,Chi to hone,0.0,2004.0,,140.0,Drama,7.0,2179
tt0419641,movie,Chromophobia,Chromophobia,0.0,2005.0,,136.0,Drama,6.1,2223
tt0419663,movie,Cruel World,Cruel World,0.0,2005.0,,88.0,"Comedy,Drama,Horror",3.7,1563
tt0419677,movie,Dead Man's Shoes,Dead Man's Shoes,0.0,2004.0,,90.0,"Crime,Drama,Thriller",7.5,61128
tt0419704,movie,Donkey Xote,Donkey Xote,0.0,2007.0,,90.0,"Adventure,Animation,Comedy",4.5,2334
tt0419706,movie,Doom,Doom,0.0,2005.0,,105.0,"Action,Horror,Sci-Fi",5.2,121689
tt0419749,movie,Find Me Guilty,Find Me Guilty,0.0,2006.0,,125.0,"Biography,Comedy,Crime",7.0,37281
tt0419765,movie,We Have the Following News,Gana el bian el taly,0.0,2001.0,,125.0,Comedy,6.2,2187
tt0419766,movie,Garçon stupide,Garçon stupide,0.0,2004.0,,94.0,"Comedy,Drama,Romance",6.1,1311
tt0419773,movie,Ghosts,Gespenster,0.0,2005.0,,85.0,Drama,6.8,1671
tt0419781,movie,Graves End,Graves End,0.0,2005.0,,90.0,"Mystery,Thriller",8.4,6776
tt0419787,movie,Hamam in Amersterdam,Hammam fi Amistirdam,0.0,1999.0,,134.0,"Comedy,Drama",6.5,2384
tt0419843,movie,In the Land of Women,In the Land of Women,0.0,2007.0,,97.0,"Comedy,Drama,Romance",6.4,33210
tt0419881,movie,Kim Novak Never Swam in Genesaret's Lake,Kim Novak badade aldrig i Genesarets sjö,0.0,2005.0,,95.0,"Crime,Drama",6.5,2921
tt0419887,movie,The Kite Runner,The Kite Runner,0.0,2007.0,,128.0,Drama,7.6,83969
tt0419946,movie,The Marine,The Marine,0.0,2006.0,,92.0,"Action,Comedy,Drama",4.8,36733
tt0419952,movie,May 6th,06/05,0.0,2004.0,,117.0,"Drama,Thriller",6.6,1427
tt0419984,movie,Mr. Woodcock,Mr. Woodcock,0.0,2007.0,,87.0,"Comedy,Romance,Sport",5.2,37563
tt0419992,movie,My Brother... Nikhil,My Brother... Nikhil,0.0,2005.0,,120.0,"Crime,Drama,Sport",7.3,1375
tt0420015,movie,Nine Lives,Nine Lives,0.0,2005.0,,115.0,Drama,6.7,7268
tt0420076,movie,Pokémon: Jirachi - Wish Maker,Gekijouban Poketto monsutâ Adobansu jenerêshon: Nanayo no negaiboshi Jirâchi,0.0,2003.0,,81.0,"Action,Adventure,Animation",5.7,4910
tt0420087,movie,A Prairie Home Companion,A Prairie Home Companion,0.0,2006.0,,105.0,"Comedy,Drama,Music",6.7,24077
tt0420206,movie,Summer Storm,Sommersturm,0.0,2004.0,,98.0,"Comedy,Drama,Romance",7.2,14761
tt0420211,movie,Sorte Nula,Sorte Nula,0.0,2004.0,,85.0,"Crime,Mystery",6.3,1476
tt0420223,movie,Stranger Than Fiction,Stranger Than Fiction,0.0,2006.0,,113.0,"Comedy,Drama,Fantasy",7.5,241159
tt0420233,movie,A Wonderful Night in Split,Ta divna splitska noc,0.0,2004.0,,100.0,"Crime,Drama,Romance",7.4,1750
tt0420238,movie,The Tale of Despereaux,The Tale of Despereaux,0.0,2008.0,,93.0,"Adventure,Animation,Comedy",6.1,40830
tt0420251,movie,Three... Extremes,Sam gang 2,0.0,2004.0,,125.0,Horror,6.9,21411
tt0420260,movie,Tony Takitani,Tonî Takitani,0.0,2004.0,,75.0,Drama,7.2,5145
tt0420291,movie,Keane,Keane,0.0,2004.0,,100.0,"Drama,Mystery,Thriller",6.8,5950
tt0420293,movie,The Stanford Prison Experiment,The Stanford Prison Experiment,0.0,2015.0,,122.0,"Biography,Drama,History",6.8,47291
tt0420294,movie,The Texas Chainsaw Massacre: The Beginning,The Texas Chainsaw Massacre: The Beginning,0.0,2006.0,,91.0,Horror,5.8,79701
tt0420304,movie,Viruddh... Family Comes First,Viruddh... Family Comes First,0.0,2005.0,,132.0,"Drama,Family",7.0,2267
tt0420318,movie,The Wedding,Wesele,0.0,2004.0,,109.0,"Comedy,Drama",7.7,4998
tt0420332,movie,Veer-Zaara,Veer-Zaara,0.0,2004.0,,192.0,"Drama,Family,Musical",7.8,59903
tt0420509,movie,The Aura,El aura,0.0,2005.0,,134.0,"Crime,Drama,Thriller",7.1,15207
tt0420548,movie,Bombón: El Perro,El perro,0.0,2004.0,,97.0,Drama,7.1,4505
tt0420555,movie,How Much Do You Love Me?,Combien tu m'aimes?,0.0,2005.0,,95.0,"Comedy,Drama,Romance",5.6,8005
tt0420609,movie,Infamous,Infamous,0.0,2006.0,,110.0,"Biography,Crime,Drama",7.0,18593
tt0420627,movie,Formula 17,17 sui de tian kong,0.0,2004.0,,88.0,"Comedy,Romance",6.2,1090
tt0420740,movie,A Little Trip to Heaven,A Little Trip to Heaven,0.0,2005.0,,98.0,"Drama,Thriller",5.9,5211
tt0420757,movie,Man About Town,Man About Town,0.0,2006.0,,96.0,"Comedy,Drama",5.5,8545
tt0420835,movie,Opal Dream,Opal Dream,0.0,2006.0,,86.0,"Drama,Family",6.5,1090
tt0420901,movie,Shooting Dogs,Shooting Dogs,0.0,2005.0,,115.0,"Drama,History,War",7.6,12189
tt0420966,movie,Wounded Love,Touch My Girl,0.0,2004.0,,143.0,Drama,6.6,1888
tt0420982,movie,Blind Man's Bluff,Zhmurki,0.0,2005.0,,111.0,"Comedy,Crime,Thriller",7.2,9793
tt0421045,movie,Bickford Shmeckler's Cool Ideas,Bickford Shmeckler's Cool Ideas,0.0,2006.0,,80.0,"Comedy,Romance",5.6,3531
tt0421051,movie,Daniel the Wizard,Daniel der Zauberer,0.0,2004.0,,81.0,"Comedy,Crime,Fantasy",1.2,15095
tt0421054,movie,Domino,Domino,0.0,2005.0,,127.0,"Action,Biography,Crime",5.9,70576
tt0421073,movie,Street Kings,Street Kings,0.0,2008.0,,109.0,"Action,Crime,Thriller",6.8,124121
tt0421082,movie,Control,Control,0.0,2007.0,,122.0,"Biography,Drama,Music",7.6,70299
tt0421090,movie,Zerophilia,Zerophilia,0.0,2005.0,,90.0,"Comedy,Romance",6.0,2496
tt0421206,movie,Gridiron Gang,Gridiron Gang,0.0,2006.0,,125.0,"Biography,Crime,Drama",7.1,82569
tt0421229,movie,Mrs Palfrey at the Claremont,Mrs Palfrey at the Claremont,0.0,2005.0,,108.0,"Comedy,Drama",7.6,4461
tt0421238,movie,The Proposition,The Proposition,0.0,2005.0,,104.0,"Crime,Drama,Western",7.3,56576
tt0421239,movie,Red Eye,Red Eye,0.0,2005.0,,85.0,Thriller,6.4,156095
tt0421528,movie,20 Centimeters,20 centímetros,0.0,2005.0,,112.0,"Comedy,Musical",6.6,1982
tt0421625,movie,Istanbul Tales,Anlat Istanbul,0.0,2005.0,,99.0,Drama,7.3,7092
tt0421715,movie,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,0.0,2008.0,,166.0,"Drama,Fantasy,Romance",7.8,722923
tt0421729,movie,Big Momma's House 2,Big Momma's House 2,0.0,2006.0,,99.0,"Comedy,Crime",4.8,48009
tt0421974,movie,Sky Fighters,Les chevaliers du ciel,0.0,2005.0,,102.0,"Action,Adventure,Drama",5.7,4849
tt0421994,movie,Imagine Me & You,Imagine Me & You,0.0,2005.0,,90.0,"Comedy,Drama,Romance",6.8,37885
tt0422015,movie,The Ax,Le couperet,0.0,2005.0,,117.0,"Comedy,Crime,Drama",7.3,8679
tt0422091,movie,Dhoom,Dhoom,0.0,2004.0,,129.0,"Action,Crime,Drama",6.6,23652
tt0422093,movie,Diary of a Mad Black Woman,Diary of a Mad Black Woman,0.0,2005.0,,116.0,"Comedy,Drama,Romance",5.7,16513
tt0422133,movie,Cold Showers,Douches froides,0.0,2005.0,,102.0,Drama,6.0,2501
tt0422236,movie,Fida,Fida,0.0,2004.0,,122.0,"Action,Crime,Drama",5.5,3099
tt0422265,movie,Fool el seen el azeem,Fool el seen el azeem,0.0,2004.0,,105.0,Comedy,6.4,2858
tt0422272,movie,Fragile,Frágiles,0.0,2005.0,,101.0,"Horror,Mystery,Thriller",6.0,18063
tt0422295,movie,Fur: An Imaginary Portrait of Diane Arbus,Fur: An Imaginary Portrait of Diane Arbus,0.0,2006.0,,122.0,"Biography,Drama,Romance",6.3,16603
tt0422319,movie,Ghabi Minnuh Fih,Ghabi Minnuh Fih,0.0,2004.0,,88.0,"Adventure,Comedy,Crime",6.4,1892
tt0422320,movie,Ghilli,Ghilli,0.0,2004.0,,160.0,"Action,Drama,Romance",8.2,18294
tt0422370,movie,Hellevator: The Bottled Fools,Gusha no bindume,0.0,2004.0,,96.0,"Horror,Sci-Fi",5.9,1216
tt0422401,movie,Hatchet,Hatchet,0.0,2006.0,,93.0,"Comedy,Horror,Thriller",5.7,35088
tt0422419,movie,Hide and Creep,Hide and Creep,0.0,2004.0,,85.0,"Comedy,Horror",4.7,1037
tt0422460,movie,2 Girls,2 Genç Kiz,0.0,2005.0,,107.0,Drama,5.4,1763
tt0422491,movie,The Intruder,L'intrus,0.0,2004.0,,130.0,Drama,6.6,2229
tt0422528,movie,Sarah Silverman: Jesus Is Magic,Sarah Silverman: Jesus Is Magic,0.0,2005.0,,72.0,"Comedy,Documentary,Music",6.5,5750
tt0422689,movie,Madurey,Madurey,0.0,2004.0,,146.0,Action,5.1,2538
tt0422708,movie,Private Alexandria,Mallaki Iskandariya,0.0,2005.0,,95.0,"Crime,Drama,Mystery",7.2,2190
tt0422720,movie,Marie Antoinette,Marie Antoinette,0.0,2006.0,,123.0,"Biography,Drama,History",6.5,127566
tt0422774,movie,Are We Done Yet?,Are We Done Yet?,0.0,2007.0,,92.0,"Comedy,Family",4.3,23292
tt0422779,movie,Murder-Set-Pieces,Murder-Set-Pieces,0.0,2004.0,,105.0,Horror,3.7,4624
tt0422783,movie,Music Within,Music Within,0.0,2007.0,,94.0,"Biography,Comedy,Drama",7.2,6135
tt0422861,movie,The Oh in Ohio,The Oh in Ohio,0.0,2006.0,,88.0,"Comedy,Drama,Romance",5.5,6655
tt0422908,movie,Pammal K. Sambandam,Pammal K. Sambandam,0.0,2002.0,,155.0,Comedy,7.2,1901
tt0422934,movie,Perazhagan,Perazhagan,0.0,2004.0,,143.0,"Comedy,Drama,Romance",6.4,1772
tt0422950,movie,Phir Milenge,Phir Milenge,0.0,2004.0,,142.0,Drama,6.1,2491
tt0423034,movie,Rampo Noir,Ranpo jigoku,0.0,2005.0,,134.0,"Fantasy,Horror",6.2,1279
tt0423087,movie,Rok Sako To Rok Lo,Rok Sako To Rok Lo,0.0,2004.0,,,"Drama,Romance,Sport",4.4,1905
tt0423166,movie,White Nights,Shabhaye roshan,0.0,2003.0,,103.0,"Drama,Romance",7.6,1658
tt0423169,movie,Sherrybaby,Sherrybaby,0.0,2006.0,,96.0,Drama,6.6,12231
tt0423176,movie,The World,Shijie,0.0,2004.0,,143.0,Drama,7.1,3676
tt0423195,movie,The Echo,Sigaw,0.0,2004.0,,102.0,"Horror,Thriller",5.8,1027
tt0423238,movie,Southern Belles,Southern Belles,0.0,2005.0,,90.0,"Comedy,Romance",5.5,1023
tt0423294,movie,Surf's Up,Surf's Up,0.0,2007.0,,85.0,"Adventure,Animation,Comedy",6.7,97106
tt0423310,movie,Syrian Bride,The Syrian Bride,0.0,2004.0,,97.0,"Comedy,Drama",7.4,3529
tt0423382,movie,God Save the King,Tjenare kungen,0.0,2005.0,,94.0,"Comedy,Drama,Music",6.1,3420
tt0423409,movie,Tristram Shandy,A Cock and Bull Story,0.0,2005.0,,94.0,Comedy,6.7,13474
tt0423470,movie,Vasoolraja M.B.B.S,Vasoolraja M.B.B.S,0.0,2004.0,,160.0,"Comedy,Drama",7.9,4087
tt0423515,movie,Way of the Vampire,Way of the Vampire,0.0,2005.0,,82.0,"Action,Horror,Thriller",1.9,1721
tt0423853,movie,Be Here to Love Me,Be Here to Love Me: A Film About Townes Van Zandt,0.0,2004.0,,99.0,"Biography,Documentary,Music",7.8,1471
tt0423866,movie,3-Iron,Binjip,0.0,2004.0,,88.0,"Crime,Drama,Romance",7.9,60003
tt0423877,movie,Boudu,Boudu,0.0,2005.0,,104.0,Comedy,5.2,1317
tt0423977,movie,Charlie Bartlett,Charlie Bartlett,0.0,2007.0,,97.0,"Comedy,Drama,Romance",6.9,67577
tt0424024,movie,Darwin's Nightmare,Darwin's Nightmare,0.0,2004.0,,107.0,Documentary,7.4,5715
tt0424095,movie,Flushed Away,Flushed Away,0.0,2006.0,,85.0,"Action,Adventure,Animation",6.6,144847
tt0424129,movie,Gunner Palace,Gunner Palace,0.0,2004.0,,85.0,"Documentary,War",6.6,1964
tt0424136,movie,Hard Candy,Hard Candy,0.0,2005.0,,104.0,"Drama,Thriller",7.0,172159
tt0424205,movie,Joyeux Noel,Joyeux Noël,0.0,2005.0,,116.0,"Drama,History,Music",7.6,33172
tt0424227,movie,Turtles Can Fly,Lakposhtha parvaz mikonand,0.0,2004.0,,98.0,"Drama,War",8.0,21621
tt0424237,movie,Lila dit ça,Lila dit ça,0.0,2004.0,,89.0,"Crime,Drama,Romance",6.8,5139
tt0424273,movie,Electric Shadows,Meng ying tong nian,0.0,2004.0,,93.0,Drama,7.5,1079
tt0424287,movie,The Mostly Unfabulous Social Life of Ethan Green,The Mostly Unfabulous Social Life of Ethan Green,0.0,2005.0,,88.0,"Comedy,Romance",6.1,2127
tt0424297,movie,NVA,NVA,0.0,2005.0,,98.0,Comedy,5.6,1640
tt0424338,movie,Palais royal!,Palais royal!,0.0,2005.0,,110.0,Comedy,5.6,2245
tt0424345,movie,Clerks II,Clerks II,0.0,2006.0,,97.0,Comedy,7.3,142837
tt0424430,movie,Crying Out Love in the Center of the World,"Sekai no chûshin de, ai o sakebu",0.0,2004.0,,138.0,"Drama,Romance",7.2,3960
tt0424434,movie,Beautiful City,Shahr-e ziba,0.0,2004.0,,98.0,"Drama,Romance",7.6,6541
tt0424435,movie,Shake Hands with the Devil: The Journey of Roméo Dallaire,Shake Hands with the Devil: The Journey of Roméo Dallaire,0.0,2004.0,,90.0,Documentary,8.1,1095
tt0424565,movie,The Wild Parrots of Telegraph Hill,The Wild Parrots of Telegraph Hill,0.0,2003.0,,83.0,Documentary,7.8,3147
tt0424769,movie,Aboud on the Boarder,Aboud ala el hedoud,0.0,1999.0,,105.0,Comedy,6.6,2284
tt0424774,movie,The Adventures of Sharkboy and Lavagirl 3-D,The Adventures of Sharkboy and Lavagirl in 3-D,0.0,2005.0,,93.0,"Action,Adventure,Comedy",3.8,44769
tt0424789,movie,Allegro,Allegro,0.0,2005.0,,88.0,"Drama,Romance,Sci-Fi",6.5,2006
tt0424823,movie,Balls of Fury,Balls of Fury,0.0,2007.0,,90.0,"Comedy,Crime,Sport",5.4,45926
tt0424863,movie,The Book of Revelation,The Book of Revelation,0.0,2006.0,,118.0,"Crime,Drama,Mystery",5.2,1728
tt0424873,movie,Dark Spells,Büyü,0.0,2004.0,,95.0,"Horror,Thriller",3.1,4012
tt0424880,movie,Candy,Candy,0.0,2006.0,,108.0,"Drama,Romance",7.2,48919
tt0424885,movie,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,0.0,2004.0,,72.0,"Documentary,War",4.0,1413
tt0424908,movie,Copying Beethoven,Copying Beethoven,0.0,2006.0,,104.0,"Biography,Drama,Music",6.7,14314
tt0424938,movie,Karla,Karla,0.0,2006.0,,99.0,"Crime,Drama,Thriller",5.4,6475
tt0424958,movie,Disaster!,Disaster!,0.0,2005.0,,83.0,"Animation,Comedy,Sci-Fi",4.9,1432
tt0424971,movie,Manslaughter,Drabet,0.0,2005.0,,100.0,"Crime,Drama",6.7,2580
tt0424986,movie,The Headmaster,El Nazer,0.0,2000.0,,120.0,Comedy,8.0,4533
tt0424992,movie,Emma's Bliss,Emmas Glück,0.0,2006.0,,99.0,"Drama,Romance",7.1,2128
tt0424993,movie,Employee of the Month,Employee of the Month,0.0,2006.0,,103.0,"Comedy,Romance",5.6,51603
tt0425027,movie,Flywheel,Flywheel,0.0,2003.0,,120.0,Drama,6.6,4830
tt0425055,movie,Game 6,Game 6,0.0,2005.0,,87.0,"Comedy,Drama,Sport",5.7,3104
tt0425061,movie,Get Smart,Get Smart,0.0,2008.0,,110.0,"Action,Adventure,Comedy",6.5,233570
tt0425079,movie,Lovelorn,Gönül Yarasi,0.0,2005.0,,142.0,Drama,7.8,10835
tt0425080,movie,Pain of Autumn,Güz Sancisi,0.0,2009.0,,112.0,Drama,6.1,2657
tt0425090,movie,The Seventh Sense,El hasa el sabaa,0.0,2005.0,,110.0,"Comedy,Drama,Fantasy",6.5,1295
tt0425094,movie,Heavens Fall,Heavens Fall,0.0,2006.0,,105.0,"Crime,Drama",6.6,1567
tt0425112,movie,Hot Fuzz,Hot Fuzz,0.0,2007.0,,121.0,"Action,Comedy,Mystery",7.8,552660
tt0425123,movie,Just Like Heaven,Just Like Heaven,0.0,2005.0,,95.0,"Comedy,Drama,Fantasy",6.7,122088
tt0425151,movie,Jimmy and Judy,Jimmy and Judy,0.0,2006.0,,99.0,"Crime,Drama,Thriller",5.8,1719
tt0425162,movie,Kaazhcha,Kaazhcha,0.0,2004.0,,137.0,Drama,8.2,3577
tt0425196,movie,Murderous Intent,Like Minds,0.0,2006.0,,110.0,"Crime,Horror,Mystery",6.3,5971
tt0425210,movie,Lucky Number Slevin,Lucky Number Slevin,0.0,2006.0,,110.0,"Crime,Drama,Thriller",7.7,333072
tt0425235,movie,We Shall Overcome,Drømmen,0.0,2006.0,,109.0,"Drama,Family",7.2,3028
tt0425236,movie,Mary,Mary,0.0,2005.0,,83.0,"Drama,Thriller",5.8,2149
tt0425253,movie,Mini's First Time,Mini's First Time,0.0,2006.0,,91.0,"Comedy,Crime,Drama",5.8,8908
tt0425308,movie,Noise,Noise,0.0,2007.0,,92.0,"Comedy,Crime,Drama",6.1,4587
tt0425314,movie,Nynne,Nynne,0.0,2005.0,,94.0,"Comedy,Romance",5.7,1131
tt0425321,movie,The Yacoubian Building,Omaret yakobean,0.0,2006.0,,165.0,Drama,7.5,7575
tt0425326,movie,Outsourced,Outsourced,0.0,2006.0,,103.0,"Comedy,Drama,Romance",7.0,12406
tt0425333,movie,Pardon,Pardon,0.0,2005.0,,99.0,"Comedy,Drama",8.1,23837
tt0425379,movie,Pusher III,Pusher III,0.0,2005.0,,108.0,"Crime,Drama,Thriller",7.3,19423
tt0425395,movie,Relative Strangers,Relative Strangers,0.0,2006.0,,86.0,Comedy,5.3,4573
tt0425413,movie,Run Fatboy Run,Run Fatboy Run,0.0,2007.0,,100.0,"Comedy,Romance,Sport",6.5,70589
tt0425426,movie,Sans Kapiyi Kirinca,Sans Kapiyi Kirinca,0.0,2005.0,,107.0,Comedy,6.3,4824
tt0425430,movie,The Messengers,The Messengers,0.0,2007.0,,90.0,"Drama,Horror,Mystery",5.3,41893
tt0425489,movie,The Die Is Cast,La suerte está echada,0.0,2005.0,,97.0,Comedy,7.1,1159
tt0425598,movie,Dave Chappelle's Block Party,Dave Chappelle's Block Party,0.0,2005.0,,103.0,"Comedy,Documentary,Music",7.2,9750
tt0425600,movie,"Sorry, Haters","Sorry, Haters",0.0,2005.0,,83.0,"Drama,Thriller",6.2,1566
tt0425601,movie,Trailer Park Boys: The Movie,Trailer Park Boys: The Movie,0.0,2006.0,,95.0,"Comedy,Crime",7.1,13884
tt0425622,movie,Vinci,Vinci,0.0,2004.0,,108.0,"Comedy,Crime",6.9,4107
tt0425637,movie,Red Cliff,Chi bi,0.0,2008.0,,148.0,"Action,Adventure,Drama",7.3,49549
tt0425661,movie,The Great Yokai War,Yôkai daisensô,0.0,2005.0,,124.0,"Adventure,Family,Fantasy",6.3,2787
tt0425743,movie,American Soldiers,American Soldiers,0.0,2005.0,,103.0,"Action,Drama,History",3.5,2561
tt0425985,movie,The Chinese Botanist's Daughters,Les filles du botaniste,0.0,2006.0,,105.0,"Drama,Romance",6.6,2552
tt0426037,movie,The Intruder,De indringer,0.0,2005.0,,109.0,"Mystery,Thriller",6.8,1528
tt0426075,movie,Lakeer: Forbidden Lines,Lakeer: Forbidden Lines,0.0,2004.0,,170.0,"Action,Drama,Romance",4.7,1149
tt0426155,movie,Ushpizin,Ha-Ushpizin,0.0,2004.0,,90.0,Drama,7.3,2170
tt0426173,movie,The Welts,Pregi,0.0,2004.0,,91.0,Drama,7.1,1370
tt0426396,movie,Alien Abduction,Alien Abduction,0.0,2005.0,,96.0,"Horror,Sci-Fi,Thriller",2.6,1513
tt0426459,movie,Feast,Feast,0.0,2005.0,,95.0,"Action,Comedy,Horror",6.2,35143
tt0426462,movie,Fifty Pills,Fifty Pills,0.0,2006.0,,85.0,"Comedy,Crime,Drama",4.9,2895
tt0426501,movie,Johnny Was,Johnny Was,0.0,2006.0,,93.0,"Action,Crime,Drama",5.5,1785
tt0426550,movie,Popstar,Popstar,0.0,2005.0,,94.0,"Comedy,Family,Romance",2.5,3243
tt0426578,movie,Sophie Scholl: The Final Days,Sophie Scholl - Die letzten Tage,0.0,2005.0,,120.0,"Biography,Crime,Drama",7.6,29322
tt0426592,movie,Superhero Movie,Superhero Movie,0.0,2008.0,,75.0,"Action,Comedy,Sci-Fi",4.7,80202
tt0426596,movie,The Take,The Take,0.0,2004.0,,87.0,Documentary,7.6,1237
tt0426615,movie,In the Mix,In the Mix,0.0,2005.0,,95.0,"Comedy,Crime,Drama",3.0,8703
tt0426627,movie,Stoned,Stoned,0.0,2005.0,,102.0,"Biography,Drama,Music",5.7,4233
tt0426883,movie,Alpha Dog,Alpha Dog,0.0,2006.0,,122.0,"Biography,Crime,Drama",6.9,110053
tt0426931,movie,August Rush,August Rush,0.0,2007.0,,114.0,"Drama,Music",7.4,113031
tt0427089,movie,Confetti,Confetti,0.0,2006.0,,100.0,"Comedy,Music,Romance",5.7,5432
tt0427152,movie,Dinner for Schmucks,Dinner for Schmucks,0.0,2010.0,,114.0,Comedy,5.9,113658
tt0427208,movie,Borrowed Bride,Egreti Gelin,0.0,2005.0,,115.0,Drama,6.2,3242
tt0427219,movie,SOS: The Bunnyguards on Board,Erkan & Stefan in Der Tod kommt krass,0.0,2005.0,,97.0,Comedy,4.4,1006
tt0427229,movie,Failure to Launch,Failure to Launch,0.0,2006.0,,97.0,"Comedy,Romance",5.7,91538
tt0427276,movie,The Future of Food,The Future of Food,0.0,2004.0,,88.0,Documentary,7.7,1441
tt0427309,movie,The Great Debaters,The Great Debaters,0.0,2007.0,,126.0,"Biography,Drama,Romance",7.5,65102
tt0427312,movie,Grizzly Man,Grizzly Man,0.0,2005.0,,103.0,"Biography,Documentary",7.8,64676
tt0427323,movie,Wacky Class in Army,Hababam Sinifi: Askerde,0.0,2005.0,,112.0,Comedy,3.4,8292
tt0427327,movie,Hairspray,Hairspray,0.0,2007.0,,117.0,"Comedy,Drama,Musical",6.7,142749
tt0427339,movie,"Hawaii, Oslo","Hawaii, Oslo",0.0,2004.0,,125.0,Drama,7.0,4926
tt0427392,movie,The Invasion,The Invasion,0.0,2007.0,,99.0,"Sci-Fi,Thriller",5.9,85857
tt0427411,movie,The Scarlet Letter,Juhong geulshi,0.0,2004.0,,115.0,"Drama,Mystery,Romance",6.3,1275
tt0427461,movie,In ascolto,In ascolto,0.0,2006.0,,105.0,"Crime,Drama,Thriller",6.2,1119
tt0427470,movie,The Lookout,The Lookout,0.0,2007.0,,99.0,"Crime,Drama,Thriller",6.9,61323
tt0427543,movie,A Million Little Pieces,A Million Little Pieces,0.0,2018.0,,113.0,Drama,6.3,4665
tt0427582,movie,The Method,El método,0.0,2005.0,,115.0,"Drama,Thriller",7.1,12574
tt0427848,movie,Shadow: Dead Riot,Shadow: Dead Riot,0.0,2006.0,,81.0,"Action,Horror",4.0,1141
tt0427906,movie,Eleven Men Out,Strákarnir okkar,0.0,2005.0,,85.0,"Comedy,Drama,Romance",5.0,1073
tt0427910,movie,Trip Out,Trip Out,0.0,2005.0,,95.0,Drama,5.5,1284
tt0427944,movie,Thank You for Smoking,Thank You for Smoking,0.0,2005.0,,92.0,"Comedy,Drama",7.5,232771
